"","LCSA","CSAcostFirst_2014","CSApointChangeFirst","CSAcostFirst_2019","CSAstarterOverTotPP_2014","CSAstarterRatioPPchange","CSAstarterOverTotPP_2019","CSAstarterRatioDecade","CSApointcontributionFromExternal_14","CSApointChangeExternal","CSApointcontributionFromExternal_19","CSApointcontributionFromExternal","CSApointcontributionFromForeign_14","CSApointChangeForeign","CSApointcontributionFromForeign_19","CSApointcontributionFromForeign","csaHISPmalePRIMEprev_14","csaPOINTchangeHISPprev","csaHISPmalePRIMEprev_19","csaFERTfemalePREV_14","csaPOINTchangeFERTfemale","csaFERTfemalePREV_19","csaWHITEmaleEARN_14","csaPOINTchangeWHITEmaleEARN","csaWHITEmaleEARN_19","csa65plusPREV_14","csaPOINTchange65plusPREV","csa65plusPREV_19","csaBLACKyouthPREV_14","csaPOINTchangeBLACKyouthPREV","csaBLACKyouthPREV_19","csaASIANyouthPREV_14","csaPOINTchangeASIANyouthPREV","csaASIANyouthPREV_19","csaOCCrmMOREthanONE_14","csaPOINTchangeOCCrmMOREthanONE","csaOCCrmMOREthanONE_19","csaDENSITY_2014","pointCHANGEcsaDENSITY","csaDENSITY_2019"
"37","Dayton-Springfield-Kettering, OH CSA",22.8226716002639,-3.07353547059573,19.7491361296682,0.910662254926169,0.200180655166786,1.11383000678086,2.01991017816956,0.319135659398456,0.300728977113922,0.619864636512378,0.939944745947589,0.355060707090517,0.0687325104298457,0.423793217520363,0.779904691229984,2.4449692604039,0.508816615961385,2.95378587636528,22.6219800947905,0.68197344515972,23.3039535399502,86.1410363158906,-0.912171633384958,85.2288646825056,15.8440298846743,1.94922142582251,17.7932513104968,14.1671007315613,-0.883820454467592,13.2832802770937,1.61821984155984,-0.0409479333371188,1.57727190822272,1.14249402606687,0.187699819076051,1.33019384514292,0.000122418705658631,-3.61216919297959e-07,0.000122057488739333
"38","Denver-Aurora, CO CSA",23.9928767589806,-1.53365432978046,22.4592224292002,2.67959819672168,2.21570492992864,4.93667104454728,7.42727175365121,1.09184029798626,-0.309038860908966,0.782801437077299,1.78211335364818,0.650230861754549,-0.0478595592086406,0.602371302545909,1.19749812637894,21.3768492047683,0.798284124150445,22.1751333289188,23.6539877082982,0.445997028813075,24.0999847371113,85.2771531919054,-1.74207344856644,83.5350797433389,10.8350943499303,1.80445068531334,12.6395450352437,5.34663547614284,0.153068030452269,5.49970350659511,3.48867035002129,0.299718071288364,3.78838842130965,2.72753463891518,-0.0457403981257847,2.6817942407894,9.52483399472499e-05,8.81924310285796e-06,0.000104067583050108
"39","Des Moines-Ames-West Des Moines, IA CSA",21.09599608563,-1.01507182527501,20.080924260355,4.38900810681927,1.06694296620415,5.49889955733762,9.56542870318976,1.46097697922515,-0.214653847807731,1.24632313141742,2.60928171419193,0.576330401147919,-0.196042956453727,0.380287444694193,0.917951266868198,5.96328321335775,0.461468461057874,6.42475167441563,24.1302692708091,-0.14927230027752,23.9809969705315,91.8367346938776,-1.71584311850921,90.1208915753683,12.1944128696898,1.46591915760435,13.6603320272941,5.32965266686737,0.729703899416395,6.05935656628376,3.29065869302323,0.763303585772173,4.05396227879541,1.93735728859524,0.127139752824878,2.06449704142012,5.25924378650554e-05,3.78223262989356e-06,5.6374670494949e-05
"40","Detroit-Warren-Ann Arbor, MI CSA",23.7943220191793,-2.84872440829656,20.9455976108827,0.939405213383899,0.45333689340685,1.39901074135862,2.32867293341359,-0.892061231004596,0.357144573824591,-0.534916657180005,-1.42230648707917,0.525912201027544,0.0383257304408117,0.564237931468355,1.0873961210538,4.15169610863082,0.586010045120455,4.73770615375127,21.5357408921522,2.71361934863593,24.2493602407881,77.4901850454621,-2.06057435490992,75.4296106905522,13.8538298465441,2.11231849254392,15.9661483390881,23.5431440529861,-0.430548608812195,23.1125954441739,3.84254307543903,0.378798178114236,4.22134125355326,1.62120295857499,-0.00423852061435803,1.61696443796063,0.000314084630889303,1.65340557498024e-06,0.000315738036464283
"41","Dothan-Enterprise-Ozark, AL CSA",20.1224174998435,-1.60481803006838,18.5175994697751,1.48292510076627,0.291398624269403,1.78022319731887,3.22616867636389,-0.430003428732781,0.401912639301338,-0.0280907894314424,-0.455873382773123,0.354167927230189,-0.0226966119391684,0.331471315291021,0.683810074159684,5.19795764627103,0.367053664727568,5.5650113109986,21.994098407281,0.636331189180932,22.6304295964619,77.7408437084492,-0.0763218252867688,77.6645218831624,15.625,1.92900475940142,17.5540047594014,24.8463803639211,-0.443391389682699,24.4029889742384,1.002570256515,-0.0619839577220903,0.940586298792914,1.35673881734121,0.0845471885080973,1.44128600584931,3.23791526640431e-05,1.68096526809158e-07,3.25472491908523e-05
"42","Eau Claire-Menomonie, WI CSA",22.5844521096397,-2.22984226555822,20.3546098440814,1.95222339711885,0.821275854081687,2.77444824438897,4.66256859144243,1.63405615683858,0.725417085811046,2.35947324264962,3.95916405079042,0.269614451334592,-0.101349979175999,0.168264472158593,0.432208742211287,2.03576071227098,0.331545542401338,2.36730625467232,23.5194483092372,0.272773191249982,23.7922215004872,96.1149246337839,-1.20006395266934,94.9148606811145,13.8543978661839,2.01249818170333,15.8668960478873,0.837868967230516,0.44412413496589,1.28199310219641,3.15047765306353,1.12888339249828,4.27936104556181,1.38589467200493,0.283548407536305,1.66944307954123,3.21241033336303e-05,6.90105867362493e-07,3.28142092009928e-05
"43","El Paso-Las Cruces, TX-NM CSA",23.0738297648877,-0.844425795193342,22.2294039696944,4.84154566242086,-0.904016030143685,3.93825357840328,8.50154443859463,-0.64606128545045,0.163072833445948,-0.482988452004501,-1.11902262748368,1.29712185465736,-0.306631133468432,0.99049072118893,2.26748076517183,75.2257537617012,1.8380798675762,77.0638336292774,23.4469235917326,2.28185547003929,25.7287790617719,82.8540569731335,-2.40662572368619,80.4474312494473,11.2103277610494,1.40313156774462,12.613459328794,3.07073938706705,-0.238920837388835,2.83181854967822,0.783293341837854,0.0742043974223124,0.857497739260166,6.04120091824333,-1.1611847859586,4.88001613228473,4.27623830952561e-05,6.74151066814474e-07,4.34365341620706e-05
"44","Elmira-Corning, NY CSA",20.37789892403,-1.14354279674496,19.234356127285,0.63850518713819,-0.173916119240959,0.464643038833305,1.09434175569499,-0.523989999946695,-1.01308850301495,-1.53707850296165,-2.07921993403854,0.218018219713325,-0.0227811224587774,0.195237097254547,0.420807641822654,2.4708118381754,0.656928588600396,3.1277404267758,20.9323950741392,1.12426923604621,22.0566643101854,92.2930876872231,0.0893678701784211,92.3824555574016,16.2810904167422,2.39614337821361,18.6772337949558,2.73096760392651,1.15606627061788,3.88703387454439,1.8800656002662,-0.429755911993576,1.45030968827263,1.19726116726443,-0.277829887643575,0.919431279620853,4.02866580219685e-05,-1.34883714218084e-06,3.89378208797877e-05
"45","Erie-Meadville, PA CSA",21.5542063387645,-1.56150483617313,19.9927015025914,0.875145502081213,-0.173150551373882,0.702446534677284,1.56607087011956,0.350062782999125,-0.716403905833276,-0.366341122834151,-0.00806673694927135,0.2799415112493,0.0240910227353063,0.304032533984606,0.590540777355279,2.90172739149369,0.588786515303147,3.49051390679683,22.3326139117644,1.10060757768762,23.433221489452,92.6958211856171,-0.511151426394662,92.1846697592224,15.6112661816146,2.37399112019348,17.9852573018081,7.94269073393706,-0.0495975158035078,7.89309321813356,1.31968592949387,0.339347016948638,1.65903294644251,1.32536544493917,0.140795317216975,1.46616076215614,7.842071015014e-05,-1.79739259947743e-06,7.66233175506626e-05
"46","Fargo-Wahpeton, ND-MN CSA",21.5020881975398,-1.20593785419455,20.2961503433453,4.80886864542358,-0.102948428494292,4.76102586474492,9.0480465112377,3.90820993618318,-1.53186613639081,2.37634379979237,5.96044370586423,0.523306200473546,-0.0475811094925489,0.475725090980998,0.95563321633513,2.54522592682729,0.559671258313825,3.10489718514111,27.7529810386395,0.601730545176959,28.3547115838164,94.7866018368449,-2.85578644679904,91.9308153900459,11.2652286053127,1.18162764226303,12.4468562475757,4.17435381375673,3.35421142825666,7.52856524201339,1.63619761092786,0.317565006081366,1.95376261700923,1.24927984474969,0.482929040334371,1.73220888508406,1.86333140490173e-05,1.68500994273889e-06,2.03183239917562e-05
"47","Fayetteville-Sanford-Lumberton, NC CSA",23.4228280120948,-0.951267304993433,22.4715607071014,4.03275487313008,-0.93931779054148,3.15049813547059,7.0125786163522,-0.375406639492044,0.816233637096682,0.440826997604639,0.0779114059693398,1.00643274280787,-0.351882207551775,0.654550535256095,1.62749585873644,11.4692379486921,0.840332004451705,12.3095699531438,25.1406617293936,-0.104081488293133,25.0365802411005,58.2634514304057,-1.3440948958667,56.919356534539,12.3186195797155,1.69455669919343,14.013176278909,29.0677355389028,-0.731476816540589,28.3362587223622,1.33247924035966,-0.0349456541834399,1.29753358617622,2.69103594108813,-0.334031225785066,2.35700471530307,8.16902258024539e-05,2.81166349268386e-06,8.45018892951377e-05
"48","Fort Wayne-Huntington-Auburn, IN CSA",19.6747972412166,-1.50135375151482,18.1734434897018,2.1377520072037,0.940596955542227,3.08029673525216,5.16096383951654,-0.936796592878079,0.640729467423597,-0.296067125454482,-1.21295594812803,0.226061891729956,0.0942548430363756,0.320316734766332,0.541574607964649,5.96041423083347,0.554949788036858,6.51536401887033,22.5646587326098,1.32819302266461,23.8928517552744,89.4610665851881,-1.0497899732467,88.4112766119414,13.4137829964261,1.82624889265318,15.2400318890793,8.73309116285446,-0.332132916795931,8.40095824605852,2.423158642433,0.437782796692033,2.86094143912504,1.90688052715177,-0.398287843115646,1.50859268403613,7.53308196347342e-05,1.63560576759431e-06,7.69664254023285e-05
"49","Fresno-Madera-Hanford, CA CSA",27.5460854431561,-2.06750806751597,25.4785773756401,2.20472073836178,1.30136639297235,3.50679556459859,5.6376669428105,-0.101772807174572,0.0798047424640712,-0.0219680647105008,-0.120909945770263,0.436672252236918,-0.0493495944320357,0.387322657804883,0.811848375846769,55.1257259086755,2.3037172206481,57.4294431293236,24.3433342698429,0.772338016756624,25.1156722865995,69.504696263261,-1.49292661214712,68.0117696511139,10.362931199429,1.38011875711982,11.7430499565489,3.92226503998627,-0.330767601544387,3.59149743844188,6.42779484568833,0.215126708809262,6.64292155449759,10.2316499930267,-0.846213388645253,9.38543660438148,4.59718545316149e-05,1.31534717296488e-06,4.72872017045798e-05
"50","Gainesville-Lake City, FL CSA",25.1803361949169,-2.04520404085359,23.1351321540633,1.36671025151019,0.332812802492081,1.70046792936958,3.02349956185316,1.76315726555215,-1.05817362036006,0.704983645192093,2.39049389488227,0.838675227866226,-0.0961059992849298,0.742569228581297,1.54431035533614,8.27758710953406,1.48053644737308,9.75812355690713,27.0812416548498,-0.441100724221648,26.6401409306281,76.9036106466628,-0.307763924682988,76.5958467219798,13.7546290638798,2.1113525953248,15.8659816592046,24.2764266124654,-0.708301151705367,23.56812546076,3.19360721693976,0.48979201903638,3.68339923597614,2.18533749991182,-0.0951247106321298,2.0902127892797,4.62788027276938e-05,2.13194249642278e-06,4.84107452241166e-05
"51","Grand Rapids-Kentwood-Muskegon, MI CSA",21.8526479610924,-2.73306710683245,19.11958085426,1.67858310045154,0.911774050222344,2.59969687744911,4.22979021069608,0.0563525581987095,0.0622652517601333,0.118617809958843,0.172807000046543,0.332238088521226,-0.0301084201058774,0.302129668415348,0.621613175619519,7.66852411480078,0.812899202139341,8.48142331694012,23.1640270953585,0.781141980376507,23.945169075735,89.1982258614807,-1.84257070724924,87.3556551542315,12.9458856035363,1.87982123341529,14.8257068369516,7.88819100702966,-0.177923699122264,7.71026730790739,1.92837236387837,-0.0482694671106749,1.8801028967677,1.77179199401422,0.336082751677957,2.10787474569217,9.40537478229798e-05,3.75486104206128e-06,9.7808608865041e-05
"52","Green Bay-Shawano, WI CSA",21.7818438754169,-2.93484603670284,18.846997838714,1.77204396745074,0.451662707766065,2.22731994979672,3.94960455912997,-0.450104538600808,0.230570684890933,-0.219533853709875,-0.659697860024557,0.294277562597042,-0.0160917180083729,0.278185844588669,0.565964304507981,6.25008536502083,1.01102331126888,7.26110867628971,21.887795865375,0.941765653199639,22.8295615185746,92.2469857508221,-1.35042843360054,90.8965573172215,13.937304690237,2.01772500584074,15.9550296960777,2.44479587653019,-0.0644329861400688,2.38036289039013,3.25191823346805,-0.00972014105950825,3.24219809240854,2.11972189248771,-0.184695551815006,1.9350263406727,4.41438809944253e-05,9.96932207006272e-07,4.51408132014316e-05
"53","Greensboro--Winston-Salem--High Point, NC CSA",22.6414440894368,-2.26052633537479,20.380917754062,2.09660512376134,1.54067128214613,3.64331261985918,5.67639544890865,0.012042755506612,0.747345910468772,0.759388665975384,0.771050298303353,0.287474230675878,0.0569045920402605,0.344378822716138,0.62275521091625,10.4541667068812,0.152081460692191,10.6062481675734,21.3278483594767,1.11203528460737,22.4398836440841,75.9573248688445,-1.60339831719443,74.3539265516501,14.6229559892881,1.96512485352377,16.5880808428119,22.7934494433528,0.233721275466113,23.0271707188189,2.61797087152213,0.322063745666763,2.94003461718889,2.47947372385568,-0.177014039371722,2.30245968448395,0.00012546149197367,4.10030785344696e-06,0.000129561799827117
"54","Greenville-Kinston-Washington, NC CSA",24.9342789185615,-1.85100802160817,23.0832708969533,2.25939790984246,0.291042821053198,2.56026812552603,4.73728507875436,1.31233407733564,2.53632613416891,3.84866021150454,5.14594946840536,0.260102249562018,-0.0685015157418322,0.191600733820186,0.448721127079806,8.19324335246101,0.950810214155219,9.14405356661622,24.8592476401221,0.252783429827936,25.1120310699501,62.8614367297866,1.6437256978135,64.5051624276001,13.5568930925767,2.36479469982798,15.9216877924047,40.5480112494978,-2.24170553586995,38.3063057136278,1.12494977902772,-0.200638078754704,0.924311700273017,2.01208536898946,0.145076764381752,2.15716213337121,5.73328996482278e-05,6.64896572315643e-07,5.79977962205435e-05
"55","Greenville-Spartanburg-Anderson, SC CSA",21.2574784838532,-2.2323145774651,19.0251639063881,3.02129352056379,2.75236105754624,5.79410827700608,8.67907827852837,0.71087891665692,0.505681588536126,1.21656050519305,1.89070811517339,0.367641219136404,0.0931564058044556,0.46079762494086,0.809442722444405,7.26433934982615,0.613063675055467,7.87740302488162,21.6953639920387,2.14518078318122,23.84054477522,79.6682379491073,-1.94790992045779,77.7203280286495,14.8779281539589,1.85615788447973,16.7340860384386,20.7401573822746,-1.60871554047167,19.1314418418029,1.60588440371542,0.248928321600862,1.85481272531628,1.82306819021771,0.314128582964354,2.13719677318206,8.91721336272102e-05,4.85859319053478e-06,9.4030726817745e-05
"56","Gulfport-Biloxi-Pascagoula, MS CSA",22.8462701348821,-2.10914485598812,20.737125278894,2.69550677870432,0.538513872962211,3.23451502572794,5.80324973866093,1.2991992835946,-0.728370928859984,0.570828354734619,1.82188045400233,0.432748872280732,-0.168778026037443,0.263970846243289,0.680682425412755,6.19519702229698,0.429427747723353,6.62462477002034,22.6762705246501,0.591910278694769,23.2681808033449,78.3732025265421,-2.19030569540337,76.1828968311388,13.2428138984884,2.23471986050181,15.4775337589902,24.4712902565303,-0.278007970838157,24.1932822856921,1.93640857635943,-0.038135073578988,1.89827350278045,2.78262314145693,-0.325923909289431,2.4566992321675,6.01566240749361e-05,2.31514904096679e-06,6.24717731159029e-05
"57","Harrisburg-York-Lebanon, PA CSA",22.1879548658325,-1.51392461514243,20.6740302506901,2.2693160301113,0.022633613596461,2.29653557929979,4.4998421271913,0.223422444849698,0.450008454006177,0.673430898855874,0.891737860051574,0.34789834116152,0.0849023592002591,0.432800700361779,0.772733555877208,6.40863908875365,1.66520367851572,8.07384276726938,21.1600574034042,1.47790300353877,22.637960406943,89.2043020202797,-2.93826793136738,86.2660340889123,15.5362468250897,2.11119986324352,17.6474466883332,8.89168287013348,1.4143052171583,10.3059880872918,2.19952924664844,0.598461714866873,2.79799096151531,1.23750951210688,0.181197811659439,1.41870732376632,0.000139399197229169,3.26647538356371e-06,0.000142665672612733
"58","Harrisonburg-Staunton, VA CSA",22.6845395126468,-2.57400121122278,20.1105383014241,2.69750252414608,0.637540718742869,3.34526088041941,5.96377354303625,1.70278700396063,1.41622525657877,3.1190122605394,4.76824876865628,0.395253718904617,0.205822261958127,0.601075980862744,0.983899470629954,8.10870089706753,1.79460872511588,9.90330962218341,21.8054309712142,-0.204169874391852,21.6012610968224,90.7337810362886,-1.10109108728595,89.6326899490026,15.5877046063225,1.7663752030879,17.3540798094104,5.77585183426333,0.652790043633903,6.42864187789723,1.24658672681942,-0.141941298276174,1.10464542854325,2.18372115560628,-0.381483041722147,1.80223811388414,5.10772739879408e-05,1.65847247192247e-06,5.27357464598633e-05
"59","Hartford-East Hartford, CT CSA",24.4587471479523,-1.5522236985497,22.9065234494026,0.823645953083982,-0.0935941105761325,0.730626047468003,1.54121566534855,0.107102256130849,-0.366683509334091,-0.259581253203242,-0.151450644987214,0.458155920740302,0.120732645752904,0.578888566493206,1.04144351311262,12.6997445695761,2.64284307947172,15.3425876490479,20.6358437247035,1.84612016645733,22.4819638911608,82.5276974102039,-3.18625361370283,79.3414437965011,15.0110459767799,2.10831199136658,17.1193579681465,11.7140531062124,0.251347981642994,11.9654010878554,4.84187124248497,0.32208026793975,5.16395151042472,1.62666564797483,-0.114672823183862,1.51199282479097,0.00026378383832758,-2.50865748982763e-06,0.000261275180837752
"60","Hattiesburg-Laurel, MS CSA",22.1452667102112,-2.20374786975606,19.9415188404551,0.454528519801796,0.0274434574752231,0.481674435609176,0.927703134996801,1.27578480699768,-1.1892355153977,0.0865492915999763,1.35119647479598,0.218079465446166,-0.00664626450558453,0.211433200940581,0.427608828818148,3.90352269120914,-0.51068486799157,3.39283782321757,24.1708542713568,0.116668957112687,24.2875232284695,71.656258131668,-0.665756096389813,70.9905020352782,13.4292833648958,1.54736009013391,14.9766434550298,37.1037163138792,-1.29314691770545,35.8105693961737,0.581376674268461,-0.162368651401667,0.419008022866795,2.80426736337906,-0.176166236282537,2.62810112709652,2.85236963583525e-05,2.51205398386133e-07,2.87749017567386e-05
"61","Hickory-Lenoir, NC CSA",20.7641911130007,-2.99731176015678,17.7668793528439,1.30479625860178,0.67789022411916,1.98429746740275,3.26831783128907,-0.78010559548468,1.88326990967287,1.10316431418819,0.328715774958364,0.168982121153578,0.0354334493892157,0.204415570542794,0.372172291736464,7.67463574043588,0.452469809350079,8.12710554978596,19.1554759096271,3.1830787027633,22.3385546123904,88.3587107619694,-0.903393887616701,87.4553168743527,16.3536454741537,2.41500263645429,18.768648110608,7.19538221666869,-1.28464920186855,5.91073301480014,3.44785642409297,0.629756907686538,4.07761333177951,2.40984810420129,0.568373077129043,2.97822118133033,7.59795949695183e-05,5.55002458124847e-07,7.65345974276431e-05
"62","Hot Springs-Malvern, AR CSA",20.9204439049766,-1.336844829079,19.5835990758976,0.263685427910563,0.140523271388131,0.403787032930056,0.665330906532479,0.634215341092542,-0.376937791585531,0.257277549507011,0.881553956399022,0.143755477314309,-0.0393310601614639,0.104424417152846,0.245927069381702,5.82935210795407,-0.0459040069021484,5.78344810105192,21.9131614654003,0.304840813369193,22.2180022787695,86.0229574611749,0.87308939094811,86.896046852123,20.0767214274183,2.08563706885871,22.162358496277,12.5991955647353,-2.06053644252259,10.5386591222127,1.23201797296808,-0.908152433006047,0.32386553996203,2.41797198620504,-0.179674758512263,2.23829722769277,3.88433923506825e-05,6.18415042498294e-07,3.94618073931808e-05
"63","Houston-The Woodlands, TX CSA",22.6946184871537,-0.77305966046778,21.9215588266859,5.51129039337158,0.492388621107841,6.08726675387637,11.111456887325,0.486027771414913,-0.237756140684062,0.248271630730851,0.687383009779307,0.856777031939368,0.163190704980152,1.01996773691952,1.79403984999383,37.1019949987076,1.70343643825709,38.8054314369647,22.9976510050289,0.408431666568674,23.4060826715976,68.6180178683501,-1.93420552301998,66.6838123453302,9.43373001824569,1.55399586587855,10.9877258841242,17.4742526902693,-0.469190940740809,17.0050617495285,5.77171004691313,0.489310029964415,6.26102007687754,5.19591978758534,-0.310770508170145,4.88514927941519,0.000189439820625928,2.02404979200883e-05,0.000209680318546016
"64","Huntsville-Decatur-Albertville, AL CSA",19.6978706790631,-1.2044924240688,18.4933782549943,3.6291479391795,0.954068944754877,4.66005183653166,8.13741916904469,0.0432091573919366,0.69432343505144,0.737532592443376,0.779097710655708,0.265596220009822,0.0528805389890974,0.318476758998919,0.573967468556627,7.25417599448941,0.17389233248127,7.42806832697068,22.1464149414885,0.680236853844821,22.8266517953333,80.8542145668524,-1.7927453636908,79.0614692031616,13.7545421297279,1.84757840361144,15.6021205333394,17.833206181472,0.208582844682166,18.0417890261541,1.46655485709602,0.168940143123131,1.63549500021915,1.9333453266324,-0.260287366733196,1.6730579598992,8.18833670135103e-05,3.23876051165152e-06,8.51221275251618e-05
"65","Idaho Falls-Rexburg-Blackfoot, ID CSA",21.6712566348195,-1.42936274664006,20.2418938881795,3.11879654385019,3.43267900065575,6.54179629451447,9.44759827661781,-0.203533654053031,0.449973623330181,0.246439969277151,0.0521631268303302,0.676437429537768,0.00455835223142476,0.680995781769193,1.32666850127533,13.0218244179764,1.08661656919778,14.1084409871741,24.4755885316479,1.21626483964528,25.6918533712932,90.7621600919188,-2.65210440898397,88.1100556829348,10.7554874716536,1.44210890730689,12.1975963789605,0.522468943667843,-0.0733894214235277,0.449079522244316,0.309868549037045,0.186553693925798,0.496422242962843,3.77786624203822,0.3659530824316,4.14381932446982,9.32487543866406e-06,4.44307278726333e-07,9.7691827173904e-06
"66","Indianapolis-Carmel-Muncie, IN CSA",22.2774675336461,-1.95768616471187,20.3197813689343,2.35048987458,0.825756036782351,3.28206903997876,5.54796312706029,-0.134724608195754,0.0245585215215386,-0.110166086674216,-0.23932203699043,0.388430724303714,0.044314268778254,0.432744993081968,0.805120463319503,6.61044224077647,0.373431796444368,6.98387403722084,22.8884525607085,0.925708011387353,23.8141605720959,83.9899067606241,-1.68212072431361,82.3077860363105,12.3231765784087,1.58972376374071,13.9129003421494,14.7901466944111,0.708221673940187,15.4983683683513,2.29444218996883,1.07884749672036,3.3732896866892,1.70839723752394,-0.160003589254414,1.54839364826952,0.000122955511757101,5.3013212144131e-06,0.000128256832971514
"67","Ithaca-Cortland, NY CSA",23.8971322160149,0.208278937516127,24.105411153531,0.961908426317815,0.0397168992114017,1.00299028158485,1.93745327685024,1.82073472387164,0.832944814757539,2.65367953862918,4.49743535227363,1.7754624010078,-0.210097104810921,1.56536529619688,3.36327637069126,3.41333744269369,1.4625419136579,4.87587935635158,22.213141549526,-0.796517304016572,21.4166242455094,91.9661016949153,-1.14189850766425,90.824203187251,12.2787218686438,2.3139548839325,14.5926767525763,3.79987093345481,-0.771428126006476,3.02844280744833,4.1073529970011,0.214316739033276,4.32166973603438,1.39753480535603,-0.0273135826166384,1.3702212227394,6.04529225486478e-05,-7.54813705113652e-07,5.96981088435342e-05
"68","Jackson-Brownsville, TN CSA",23.1292455889108,-2.4431660584092,20.6860795305016,2.14835598015119,-0.0715257483007794,2.08041060735671,4.19389791844882,-0.19621194925727,-0.601988656661146,-0.798200605918415,-0.996603184641906,0.214874782477113,-0.046564111580578,0.168310670896535,0.38558444605388,4.39180716176675,-0.0212289006429751,4.37057826112378,21.8617801951135,0.589169385095694,22.4509495802092,71.4372948629876,-1.90147920094047,69.5358156620471,15.1911184641924,1.87210036629749,17.0632188304899,34.2076781053034,-2.63804049944846,31.5696376058549,0.691835911801532,0.026761386272627,0.718597298074159,1.83063579129401,-0.409508363534654,1.42112742775936,3.41081950874406e-05,-3.76600030498132e-07,3.37315950569425e-05
"69","Jackson-Vicksburg-Brookhaven, MS CSA",22.2947213035412,-1.86971683263782,20.4250044709034,2.53934706516358,-0.315803920232351,2.29418045733507,4.76166108899373,-0.765359262901052,0.70122836024042,-0.0641309026606326,-0.828175715764859,0.214720128191121,0.0544551571259558,0.269175285317077,0.483526647044452,3.36634414722064,-0.387446601838396,2.97889754538225,23.4689566112629,-0.0368261577043967,23.4321304535585,53.5299576721972,-1.20944799319695,52.3205096790002,12.2871368762692,2.07253476139798,14.3596716376671,55.3532773648223,-0.293448716961798,55.0598286478605,1.02678929344527,-0.0519378106829103,0.97485148276236,2.70589658788417,-0.220074319208706,2.48582226867546,3.75020267647298e-05,6.45178536860715e-08,3.75665446184158e-05
"70","Jacksonville-St. Marys-Palatka, FL-GA CSA",24.5922977046222,-2.88501592841827,21.7072817762039,3.63877466238794,3.19436446750678,6.95245018144234,10.3846634372391,0.797738776920113,0.93931597818676,1.73705475510687,2.47377700670774,0.42680253490813,0.182623632749708,0.609426167657838,1.00358392155371,8.31521111422773,1.98328797575208,10.2984990899798,23.3936074387794,0.653456196141057,24.0470636349205,75.6379679295619,-2.17836176221194,73.45960616735,13.3816799623218,2.22366389988672,15.6053438622085,26.1823369952918,-0.801605587709567,25.3807314075822,2.92309887287773,0.132561892645132,3.05566076552286,1.76642670261687,0.258965839691784,2.02539254230865,0.000127938103969216,1.05960401537644e-05,0.000138534144122981
"71","Johnson City-Kingsport-Bristol, TN-VA CSA",20.1682473638146,-1.47796171648013,18.6902856473345,1.54709289585857,0.0582035255134086,1.61405415048288,3.13120829042433,0.268724266901342,0.224791214934929,0.493515481836271,0.762491250422732,0.182685356884684,0.121092101058359,0.303777457943043,0.486633791850506,2.33456637895602,0.425854155517409,2.76042053447343,21.4404681521494,1.1215748918213,22.5620430439708,95.9185912556915,-0.998446116981157,94.9201451387103,18.3436102233284,2.28242817657724,20.6260383999056,2.3054387976054,0.21482242655068,2.52026122415608,0.833798732155629,0.189227012118595,1.02302574427422,1.08442813615962,0.343574207132708,1.42800234329233,6.86338569994437e-05,-6.41750399388199e-08,6.85696819595048e-05
"72","Johnstown-Somerset, PA CSA",19.411158744456,-0.805309443035647,18.6058493014203,0.660030923850019,0.0648278109389605,0.725026338473326,1.37917823963222,0.158827066702778,-0.553289166031999,-0.394462099329221,-0.227611382498035,0.109710025843826,0.0609985110297,0.170708536873526,0.285960910638421,2.27098393807675,0.384665162848306,2.65564910092506,19.8818343805683,1.71287545168843,21.5947098322567,94.475740505179,-1.49547917629381,92.9802613288852,19.4508965048704,2.45101794755762,21.901914452428,2.72058472268667,1.06970298304455,3.79028770573122,0.46338317489132,-0.0792667698138607,0.384116405077459,0.934931077337043,0.053275322255163,0.988206399592205,4.77167447084828e-05,-2.29464081472807e-06,4.54221038937548e-05
"73","Jonesboro-Paragould, AR CSA",21.6923568471213,-2.21998944927817,19.4723673978432,3.39861183460277,-0.053070357148474,3.38115569227505,6.5819830809621,0.465408428797894,0.2702070531835,0.735615481981394,1.17721181298566,0.244070230012263,0.143036065289674,0.387106295301937,0.618688947036821,3.64623739332816,1.01982201959459,4.66605941292275,24.7855384538877,0.0141913019274185,24.7997297558151,92.4707671831923,-1.26166062111082,91.2091065620815,13.5411930798497,1.12692666268339,14.6681197425331,13.6375709284076,-0.196117052171095,13.4414538762365,0.724375226367258,0.487955116397867,1.21233034276513,2.27325990157019,0.449944558850909,2.7232044604211,3.15872844300298e-05,1.70327390214631e-06,3.32905583321761e-05
"74","Joplin-Miami, MO-OK CSA",21.1414436987698,-1.69569640526544,19.4457472935044,1.15144658878348,0.99448301671619,2.14559897046751,3.28607246666223,-1.1022015151661,1.64764304602912,0.545441530863019,-0.547350337620195,0.12080898703349,0.0524152261802252,0.173224213213715,0.293001837226504,6.07524148449415,1.14640263621344,7.2216441207076,22.8013307173932,0.996585454921703,23.7979161723149,89.9668263914486,-1.24345621685305,88.7233701745955,14.9693162948524,1.34724172837793,16.3165580232303,2.13519068280429,-0.489433229681401,1.64575745312289,1.12087995737231,0.226174445125236,1.34705440249754,2.35454099041815,0.184051631875353,2.5385926222935,4.62604232730226e-05,3.98332245099954e-07,4.66587555181226e-05
